job_id,resume_id,skills_score,degrees_score,majors_score,overall_score,label
4684,4684,0.498782,0.5,0.5,0.49939100000000003,1
4754,4754,0.298203,0.5,0,0.2741015,1
4828,4828,0.676378,0,0.5,0.463189,1
5038,5038,0.801948,0,0.5,0.5259739999999999,1
5196,5196,0.596987,0.5,0.5,0.5484935,1
4679,4679,0.60434,0,0,0.30217,1
4818,4818,0.516892,0.5,0.5,0.508446,1
4755,4755,0.385251,0.5,0.5,0.4426255,1
4920,4920,0.415574,0.5,0.5,0.457787,1
5114,5114,0.481429,0.5,0.5,0.4907145,1
4683,4683,0.749536,0.5,0.5,0.624768,1
4749,4749,0.613023,0.5,0.5,0.5565115,1
4830,4830,0.653814,0,0.5,0.451907,1
4922,4922,0.398538,0.5,0.5,0.44926900000000003,1
5028,5028,0.0,0.5,0.5,0.25,1
4681,4681,0.583245,0,0.5,0.4166225,1
4758,4758,0.622795,0.5,0.5,0.5613975,1
4825,4825,0.690368,0.5,0.5,0.5951839999999999,1
5170,5170,0.475327,0.5,0,0.3626635,1
4756,4756,0.376234,0.5,0.5,0.438117,1
4832,4832,0.640895,0.5,0.5,0.5704475,1
4919,4919,0.608314,0.5,0.5,0.554157,1
5033,5033,0.801948,0,0.5,0.5259739999999999,1
5257,5257,0.651684,0.5,0.5,0.575842,1
5172,5172,0.664166,0.5,0.5,0.582083,1
4753,4753,0.62217,0.5,0.5,0.5610850000000001,1
4836,4836,0.44618,0.5,0.5,0.47309,1
4911,4911,0.687304,0.5,0.5,0.5936520000000001,1
5040,5040,0.786005,0.5,0.5,0.6430024999999999,1
5119,5119,0.604618,0.5,0.5,0.5523089999999999,1
5198,5198,0.670599,0,0.5,0.4602995,1
5177,5177,0.702833,0.5,0.5,0.6014165,1
5254,5254,0.460892,0,0.5,0.35544600000000004,1
4747,4747,0.398538,0.5,0.5,0.44926900000000003,1
4829,4829,0.161883,0.5,0,0.2059415,1
4917,4917,0.428997,0,0.5,0.33949850000000004,1
5042,5042,0.739064,0.5,0.5,0.619532,1
4759,4759,0.56495,0.5,0.5,0.532475,1
4838,4838,0.640298,0.5,0.5,0.570149,1
4924,4924,0.838676,0.5,0,0.544338,1
5044,5044,0.206694,0.5,0.5,0.35334699999999997,1
5147,5147,0.723447,0.5,0,0.4867235,1
4762,4762,0.395734,0.5,0.5,0.447867,1
4840,4840,0.579394,0.5,0.5,0.539697,1
4926,4926,0.179563,0,0.5,0.21478150000000001,1
5035,5035,0.530839,0.5,0.5,0.5154194999999999,1
5151,5151,0.479672,0.5,0.5,0.489836,1
4760,4760,0.519446,0.5,0.5,0.5097229999999999,1
4842,4842,0.275729,0.5,0,0.2628645,1
5197,5197,0.601967,0.5,0.5,0.5509835000000001,1
5037,5037,0.53105,0.5,0,0.390525,1
5256,5256,0.415066,0.5,0,0.33253299999999997,1
4761,4761,0.471977,0.5,0.5,0.4859885,1
4915,4915,0.658346,0,0.5,0.454173,1
4835,4835,0.395734,0.5,0.5,0.447867,1
5046,5046,0.801948,0,0.5,0.5259739999999999,1
4763,4763,0.444935,0.5,0.5,0.47246750000000004,1
4834,4834,0.721875,0.5,0.5,0.6109375,1
4925,4925,0.638322,0.5,0.5,0.569161,1
5199,5199,0.759691,0.5,0.5,0.6298455000000001,1
5048,5048,0.582282,0.5,0.5,0.541141,1
4757,4757,0.536202,0.5,0.5,0.5181009999999999,1
4831,4831,0.659913,0.5,0.5,0.5799565,1
4930,4930,0.335859,0,0.5,0.2929295,1
5039,5039,0.601975,0.5,0.5,0.5509875,1
5200,5200,0.702535,0.5,0.5,0.6012675000000001,1
4764,4764,0.645432,0.5,0.5,0.572716,1
4841,4841,0.453265,0.5,0.5,0.4766325,1
4932,4932,0.63135,0.5,0.5,0.5656749999999999,1
5053,5053,0.546242,0.5,0.5,0.523121,1
5278,5278,0.695211,0.5,0.5,0.5976055,1
4766,4766,0.525482,0,0.5,0.387741,1
4845,4845,0.675537,0.5,0.5,0.5877685,1
4934,4934,0.353472,0.5,0.5,0.426736,1
5202,5202,0.543613,0.5,0.5,0.5218065000000001,1
4768,4768,0.443435,0.5,0.5,0.4717175,1
5055,5055,0.399692,0.5,0,0.32484599999999997,1
4846,4846,0.35578,0.5,0.5,0.42789,1
4929,4929,0.437095,0.5,0.5,0.4685475,1
4770,4770,0.532065,0,0.5,0.3910325,1
4848,4848,0.592157,0.5,0.5,0.5460785,1
4931,4931,0.663032,0.5,0,0.456516,1
5047,5047,0.666765,0.5,0.5,0.5833825,1
5203,5203,0.587056,0.5,0.5,0.543528,1
4843,4843,0.472407,0.5,0.5,0.4862035,1
4938,4938,0.803556,0.5,0.5,0.651778,1
5041,5041,0.463709,0,0.5,0.35685449999999996,1
5260,5260,0.0,0,0.5,0.125,1
4837,4837,0.602258,0.5,0.5,0.551129,1
4937,4937,0.398667,0.5,0.5,0.4493335,1
5045,5045,0.51019,0,0.5,0.380095,1
5201,5201,0.599331,0.5,0.5,0.5496654999999999,1
4850,4850,0.486259,0.5,0.5,0.4931295,1
4941,4941,0.741762,0.5,0.5,0.620881,1
5043,5043,0.665453,0.5,0.5,0.5827264999999999,1
4852,4852,0.480957,0.5,0.5,0.49047850000000004,1
4944,4944,0.496839,0.5,0.5,0.4984195,1
5204,5204,0.613406,0.5,0.5,0.556703,1
5057,5057,0.573579,0.5,0.5,0.5367895,1
5261,5261,0.766676,0.5,0.5,0.633338,1
4833,4833,0.42572,0,0.5,0.33786,1
4939,4939,0.250876,0.5,0.5,0.375438,1
5050,5050,0.547205,0.5,0.5,0.5236025,1
4844,4844,0.298244,0.5,0.5,0.399122,1
4933,4933,0.610182,0.5,0.5,0.555091,1
5061,5061,0.640767,0.5,0.5,0.5703834999999999,1
4855,4855,0.0,0.5,0,0.125,1
4942,4942,0.598249,0,0.5,0.4241245,1
5116,5116,0.81501,0.5,0.5,0.657505,1
5052,5052,0.478938,0.5,0.5,0.489469,1
5152,5152,0.737029,0.5,0,0.4935145,1
5205,5205,0.53495,0.5,0.5,0.517475,1
4853,4853,0.686521,0.5,0.5,0.5932605,1
4946,4946,0.661003,0.5,0,0.4555015,1
5049,5049,0.785003,0.5,0.5,0.6425015000000001,1
5118,5118,0.521184,0.5,0.5,0.5105919999999999,1
5206,5206,0.595229,0.5,0.5,0.5476145,1
4856,4856,0.675519,0.5,0.5,0.5877595,1
4943,4943,0.452462,0.5,0.5,0.47623099999999996,1
5157,5157,0.496043,0.5,0.5,0.4980215,1
5056,5056,0.546242,0.5,0.5,0.523121,1
4851,4851,0.0,0.5,0,0.125,1
4940,4940,0.503065,0.5,0.5,0.5015324999999999,1
5063,5063,0.638478,0.5,0.5,0.569239,1
5209,5209,0.647714,0.5,0.5,0.5738570000000001,1
5259,5259,0.559511,0.5,0,0.4047555,1
4847,4847,0.652819,0.5,0.5,0.5764095,1
4935,4935,0.516071,0.5,0.5,0.5080355,1
5058,5058,0.645311,0.5,0.5,0.5726555,1
5120,5120,0.55324,0.5,0.5,0.52662,1
5174,5174,0.652937,0.5,0.5,0.5764685,1
5210,5210,0.513497,0.5,0.5,0.5067485,1
4860,4860,0.414023,0.5,0.5,0.4570115,1
4948,4948,0.625682,0,0.5,0.437841,1
5262,5262,0.632652,0,0.5,0.441326,1
5123,5123,0.684178,0.5,0.5,0.592089,1
5154,5154,0.4574,0,0.5,0.3537,1
4854,4854,0.70973,0.5,0.5,0.604865,1
5067,5067,0.386514,0,0.5,0.318257,1
4952,4952,0.302539,0.5,0,0.2762695,1
5125,5125,0.625155,0.5,0.5,0.5625775,1
5176,5176,0.291682,0,0,0.145841,1
5279,5279,0.584387,0,0.5,0.4171935,1
4857,4857,0.437853,0,0.5,0.3439265,1
4947,4947,0.51998,0.5,0.5,0.5099899999999999,1
5208,5208,0.650231,0,0.5,0.4501155,1
5121,5121,0.762518,0.5,0.5,0.631259,1
5159,5159,0.584585,0.5,0.5,0.5422925000000001,1
4862,4862,0.618162,0.5,0,0.434081,1
5065,5065,0.552998,0.5,0.5,0.526499,1
4945,4945,0.384801,0.5,0.5,0.4424005,1
4866,4866,0.26114,0,0.5,0.25556999999999996,1
4951,4951,0.365509,0,0.5,0.3077545,1
5069,5069,0.571468,0.5,0.5,0.5357339999999999,1
5179,5179,0.622975,0.5,0.5,0.5614874999999999,1
5214,5214,0.562736,0,0.5,0.406368,1
4861,4861,0.658631,0.5,0,0.4543155,1
4953,4953,0.404142,0,0.5,0.327071,1
5071,5071,0.535646,0.5,0.5,0.5178229999999999,1
5178,5178,0.457202,0,0.5,0.353601,1
4859,4859,0.57232,0.5,0.5,0.53616,1
4949,4949,0.206576,0.5,0.5,0.353288,1
5215,5215,0.355042,0,0.5,0.30252100000000004,1
5073,5073,0.536463,0.5,0.5,0.5182315,1
5127,5127,0.747375,0.5,0,0.4986875,1
4864,4864,0.692886,0.5,0.5,0.5964430000000001,1
4954,4954,0.462343,0.5,0,0.3561715,1
5075,5075,0.502869,0.5,0,0.3764345,1
5181,5181,0.801948,0,0.5,0.5259739999999999,1
5280,5280,0.553671,0.5,0.5,0.5268355,1
4868,4868,0.58048,0.5,0.5,0.54024,1
4950,4950,0.542638,0.5,0,0.396319,1
5064,5064,0.681641,0,0.5,0.4658205,1
5216,5216,0.633319,0.5,0,0.4416595,1
4870,4870,0.145347,0,0.5,0.1976735,1
4955,4955,0.379355,0,0.5,0.3146775,1
5062,5062,0.702869,0.5,0,0.4764345,1
5263,5263,0.404101,0.5,0,0.3270505,1
5286,5286,0.770169,0.5,0.5,0.6350845,1
4872,4872,0.420864,0,0.5,0.335432,1
4960,4960,0.57771,0,0.5,0.413855,1
5060,5060,0.751645,0.5,0.5,0.6258225,1
4863,4863,0.655489,0.5,0.5,0.5777445,1
4958,4958,0.619538,0.5,0.5,0.559769,1
5217,5217,0.747497,0.5,0,0.4987485,1
5054,5054,0.601535,0.5,0.5,0.5507675000000001,1
5265,5265,0.55538,0.5,0.5,0.52769,1
4874,4874,0.472079,0.5,0,0.3610395,1
4959,4959,0.594185,0.5,0,0.4220925,1
5066,5066,0.623813,0.5,0.5,0.5619065,1
5219,5219,0.6964,0,0.5,0.4732,1
4867,4867,0.746947,0,0.5,0.4984735,1
4956,4956,0.655356,0.5,0.5,0.577678,1
5077,5077,0.618928,0.5,0.5,0.559464,1
5124,5124,0.5812,0.5,0.5,0.5406,1
5218,5218,0.717299,0.5,0.5,0.6086495000000001,1
4877,4877,0.572397,0.5,0.5,0.5361985,1
4957,4957,0.670522,0.5,0.5,0.585261,1
5220,5220,0.678646,0.5,0,0.464323,1
4871,4871,0.690328,0.5,0.5,0.595164,1
5079,5079,0.574746,0,0.5,0.412373,1
4964,4964,0.49636,0,0.5,0.37318,1
4878,4878,0.714595,0,0.5,0.4822975,1
4962,4962,0.694367,0,0.5,0.4721835,1
5221,5221,0.710394,0.5,0.5,0.605197,1
5081,5081,0.309025,0.5,0.5,0.4045125,1
5129,5129,0.469035,0.5,0.5,0.4845175,1
5267,5267,0.35557,0.5,0,0.30278499999999997,1
4875,4875,0.712469,0.5,0.5,0.6062345,1
4961,4961,0.801948,0,0.5,0.5259739999999999,1
5083,5083,0.253766,0.5,0.5,0.37688299999999997,1
5222,5222,0.519545,0.5,0.5,0.5097725,1
4880,4880,0.57422,0.5,0.5,0.53711,1
4968,4968,0.768179,0.5,0.5,0.6340895,1
5085,5085,0.398538,0.5,0.5,0.44926900000000003,1
5282,5282,0.609787,0.5,0.5,0.5548934999999999,1
5223,5223,0.594708,0.5,0.5,0.547354,1
5287,5287,0.469587,0.5,0.5,0.4847935,1
4965,4965,0.515072,0.5,0.5,0.507536,1
5128,5128,0.668663,0,0.5,0.4593315,1
5076,5076,0.444365,0.5,0.5,0.4721825,1
5156,5156,0.780947,0.5,0,0.5154734999999999,1
4966,4966,0.480598,0.5,0.5,0.49029900000000004,1
5131,5131,0.796491,0.5,0,0.5232455,1
5087,5087,0.607191,0.5,0.5,0.5535955,1
5183,5183,0.522072,0.5,0,0.386036,1
5153,5153,0.418259,0.5,0.5,0.45912949999999997,1
4967,4967,0.471531,0,0.5,0.36076549999999996,1
5185,5185,0.664185,0.5,0.5,0.5820925,1
5084,5084,0.640558,0.5,0.5,0.570279,1
5225,5225,0.590148,0,0.5,0.420074,1
4974,4974,0.0,0.5,0.5,0.25,1
5158,5158,0.74344,0.5,0.5,0.62172,1
5089,5089,0.801948,0,0.5,0.5259739999999999,1
5180,5180,0.605965,0.5,0.5,0.5529824999999999,1
5226,5226,0.575082,0.5,0.5,0.537541,1
4972,4972,0.4928,0.5,0,0.3714,1
5086,5086,0.676713,0.5,0,0.4633565,1
5229,5229,0.664003,0.5,0.5,0.5820015000000001,1
5283,5283,0.623261,0.5,0.5,0.5616304999999999,1
4970,4970,0.25,0.5,0,0.25,1
5088,5088,0.733277,0.5,0,0.4916385,1
5230,5230,0.47241,0,0.5,0.361205,1
5264,5264,0.683032,0.5,0.5,0.5915159999999999,1
4978,4978,0.668747,0.5,0.5,0.5843735,1
5090,5090,0.355611,0.5,0,0.3028055,1
5134,5134,0.72349,0.5,0,0.486745,1
5268,5268,0.652323,0.5,0.5,0.5761615,1
4971,4971,0.707026,0.5,0.5,0.603513,1
5091,5091,0.40953,0.5,0.5,0.454765,1
5228,5228,0.550798,0.5,0.5,0.525399,1
5266,5266,0.514518,0,0.5,0.382259,1
4969,4969,0.691858,0,0.5,0.470929,1
5092,5092,0.41315,0.5,0.5,0.456575,1
5133,5133,0.544644,0.5,0.5,0.522322,1
5231,5231,0.53786,0.5,0.5,0.51893,1
4976,4976,0.489586,0.5,0.5,0.49479300000000004,1
5161,5161,0.604517,0.5,0.5,0.5522585,1
5093,5093,0.454502,0.5,0.5,0.477251,1
4980,4980,0.737602,0.5,0.5,0.6188009999999999,1
5132,5132,0.624979,0.5,0.5,0.5624895,1
5082,5082,0.616355,0.5,0.5,0.5581775,1
5233,5233,0.669953,0,0.5,0.4599765,1
5270,5270,0.587585,0.5,0.5,0.5437925,1
4975,4975,0.54262,0.5,0.5,0.5213099999999999,1
5138,5138,0.553795,0.5,0.5,0.5268975,1
5095,5095,0.780611,0,0.5,0.5153055,1
5165,5165,0.642716,0.5,0.5,0.571358,1
5271,5271,0.511528,0.5,0.5,0.505764,1
4973,4973,0.497334,0,0.5,0.37366699999999997,1
5094,5094,0.668107,0.5,0.5,0.5840535,1
5232,5232,0.557082,0.5,0.5,0.5285409999999999,1
5139,5139,0.496819,0,0.5,0.3734095,1
5301,5301,0.601447,0.5,0.5,0.5507234999999999,1
5272,5272,0.5,0,0,0.25,1
4982,4982,0.425156,0.5,0.5,0.462578,1
5096,5096,0.380564,0.5,0.5,0.440282,1
5143,5143,0.645265,0.5,0.5,0.5726325,1
5273,5273,0.515278,0,0.5,0.382639,1
4979,4979,0.448166,0.5,0,0.34908300000000003,1
5141,5141,0.405736,0.5,0.5,0.452868,1
5098,5098,0.705641,0.5,0,0.4778205,1
5235,5235,0.64283,0.5,0.5,0.571415,1
4986,4986,0.663562,0.5,0.5,0.581781,1
5164,5164,0.633573,0.5,0.5,0.5667865000000001,1
5097,5097,0.567414,0.5,0.5,0.5337069999999999,1
5237,5237,0.610473,0.5,0,0.4302365,1
4988,4988,0.565749,0.5,0.5,0.5328744999999999,1
5099,5099,0.547179,0.5,0.5,0.5235894999999999,1
5168,5168,0.410592,0.5,0.5,0.45529600000000003,1
5236,5236,0.368339,0.5,0.5,0.4341695,1
4990,4990,0.499155,0.5,0.5,0.4995775,1
5100,5100,0.594143,0.5,0.5,0.5470714999999999,1
5166,5166,0.354348,0,0.5,0.302174,1
5238,5238,0.562736,0,0.5,0.406368,1
4992,4992,0.721939,0.5,0.5,0.6109694999999999,1
5101,5101,0.824613,0.5,0.5,0.6623065,1
4981,4981,0.693763,0.5,0.5,0.5968815000000001,1
5241,5241,0.652259,0.5,0.5,0.5761295,1
5102,5102,0.696943,0.5,0.5,0.5984715,1
5162,5162,0.779983,0,0.5,0.5149915,1
4983,4983,0.540713,0.5,0.5,0.5203565,1
5103,5103,0.539057,0.5,0.5,0.5195285000000001,1
5240,5240,0.588914,0.5,0.5,0.544457,1
5274,5274,0.650728,0.5,0.5,0.575364,1
4994,4994,0.685558,0.5,0.5,0.592779,1
5140,5140,0.68041,0.5,0.5,0.590205,1
5104,5104,0.616657,0.5,0.5,0.5583285,1
5171,5171,0.643488,0.5,0.5,0.571744,1
5247,5247,0.414953,0.5,0.5,0.4574765,1
5275,5275,0.671015,0,0.5,0.4605075,1
4984,4984,0.582018,0.5,0.5,0.5410090000000001,1
5105,5105,0.668019,0.5,0.5,0.5840095000000001,1
5173,5173,0.64098,0.5,0.5,0.5704899999999999,1
5244,5244,0.395776,0.5,0.5,0.447888,1
5284,5284,0.332504,0,0.5,0.291252,1
4985,4985,0.671211,0.5,0.5,0.5856055,1
5106,5106,0.500348,0.5,0.5,0.500174,1
5288,5288,0.464884,0,0.5,0.35744200000000004,1
4987,4987,0.716066,0.5,0,0.483033,1
5145,5145,0.669461,0.5,0.5,0.5847305,1
5107,5107,0.55785,0.5,0,0.403925,1
5175,5175,0.632126,0,0.5,0.441063,1
5242,5242,0.607152,0.5,0.5,0.5535760000000001,1
4996,4996,0.700638,0.5,0.5,0.600319,1
5108,5108,0.575224,0.5,0.5,0.537612,1
5291,5291,0.680177,0.5,0,0.4650885,1
5290,5290,0.538482,0.5,0.5,0.5192410000000001,1
5297,5297,0.59789,0.5,0.5,0.548945,1
5303,5303,0.327045,0.5,0.5,0.4135225,1
5305,5305,0.762621,0.5,0.5,0.6313105,1
5304,5304,0.655415,0.5,0.5,0.5777075,1
5315,5315,0.518821,0.5,0.5,0.5094105,1
5312,5312,0.589343,0.5,0.5,0.5446715,1
5316,5316,0.210699,0,0.5,0.23034949999999998,1
5317,5317,0.37071,0,0,0.185355,1
5318,5318,0.438756,0,0.5,0.34437799999999996,1
5319,5319,0.919177,0,0.5,0.5845885,1
5320,5320,0.866407,0,0.5,0.5582035000000001,1
5321,5321,0.981022,0,0.5,0.6155109999999999,1
5322,5322,0.981022,0,0.5,0.6155109999999999,1
4361,4297,0.472255,0.5,0,0.3611275,0
4454,4515,0.389773,0,0.5,0.31988649999999996,0
4454,5184,0.58273,0,0.5,0.416365,0
4454,4334,0.742211,0,0.5,0.4961055,0
4454,4287,0.579828,0,0.5,0.414914,0
4454,4448,0.284574,0,0.5,0.267287,0
4454,4289,0.676134,0,0.5,0.463067,0
4454,4297,0.624206,0,0.5,0.437103,0
4454,4292,0.433746,0,0.5,0.341873,0
4454,4336,0.520503,0,0.5,0.3852515,0
4454,4520,0.348158,0,0.5,0.299079,0
4866,4288,0.30852,0,0.5,0.27926,0
4866,4334,0.55852,0,0.5,0.40426,0
4866,4287,0.557075,0,0.5,0.4035375,0
4866,4448,0.619754,0,0.5,0.434877,0
4866,4292,0.23072,0,0.5,0.24036000000000002,0
4866,5248,0.557075,0,0.5,0.4035375,0
4866,4520,0.442791,0,0.5,0.34639549999999997,0
4866,4447,0.30852,0,0.5,0.27926,0
4866,4290,0.412605,0,0.5,0.3313025,0
4866,4339,0.30852,0,0.5,0.27926,0
4987,4288,0.594882,0.5,0,0.422441,0
4987,4385,0.420574,0.5,0,0.335287,0
4987,4515,0.427848,0.5,0,0.338924,0
4987,5184,0.401606,0.5,0,0.325803,0
4987,4334,0.370561,0.5,0,0.31028049999999996,0
4987,4993,0.404377,0.5,0,0.3271885,0
4987,4287,0.48202,0.5,0,0.36601,0
4987,4448,0.187732,0.5,0,0.218866,0
4987,4329,0.516602,0.5,0,0.383301,0
4987,4289,0.381467,0.5,0,0.3157335,0
4573,4595,0.575418,0.5,0.5,0.537709,0
4437,4515,0.080036,0.5,0.5,0.290018,0
4437,4334,0.44266,0.5,0.5,0.47133,0
4437,4993,0.441504,0.5,0.5,0.470752,0
4437,4287,0.446921,0.5,0.5,0.4734605,0
4437,4448,0.610628,0.5,0.5,0.555314,0
4437,4329,0.484043,0.5,0.5,0.4920215,0
4437,4595,0.463354,0.5,0.5,0.481677,0
4437,4327,0.649255,0.5,0.5,0.5746275000000001,0
4437,4292,0.444021,0.5,0.5,0.4720105,0
4437,5248,0.4594,0.5,0.5,0.4797,0
4581,4327,0.439537,0,0.5,0.34476850000000003,0
4536,4339,0.448275,0.5,0,0.3491375,0
5242,4288,0.343134,0.5,0.5,0.421567,0
5242,4385,0.280997,0.5,0.5,0.39049849999999997,0
5242,4515,0.102611,0.5,0.5,0.3013055,0
5242,5184,0.304458,0.5,0.5,0.402229,0
5242,4334,0.368079,0.5,0.5,0.4340395,0
5242,4993,0.431739,0.5,0.5,0.4658695,0
5242,4287,0.385123,0.5,0.5,0.4425615,0
5242,4448,0.318418,0.5,0.5,0.409209,0
5242,4329,0.450107,0.5,0.5,0.4750535,0
5242,4289,0.453171,0.5,0.5,0.4765855,0
5052,4288,0.563643,0.5,0.5,0.5318215,0
5052,4385,0.597461,0.5,0.5,0.5487305,0
5052,4515,0.371477,0.5,0.5,0.43573850000000003,0
5052,4334,0.485198,0.5,0.5,0.492599,0
5052,4993,0.560115,0.5,0.5,0.5300575000000001,0
5052,4287,0.519865,0.5,0.5,0.5099325,0
5052,4448,0.177437,0.5,0.5,0.33871850000000003,0
5052,4329,0.573815,0.5,0.5,0.5369075,0
5052,4289,0.55354,0.5,0.5,0.52677,0
5052,4595,0.595498,0.5,0.5,0.547749,0
4679,4288,0.625168,0,0,0.312584,0
4679,4385,0.506809,0,0,0.2534045,0
4679,5184,0.383868,0,0,0.191934,0
4679,4334,0.43941,0,0,0.219705,0
4679,4993,0.445228,0,0,0.222614,0
4679,4287,0.393197,0,0,0.1965985,0
4679,4448,0.270103,0,0,0.1350515,0
4679,4329,0.449058,0,0,0.224529,0
4679,4289,0.408854,0,0,0.204427,0
4679,4327,0.461919,0,0,0.2309595,0
4681,4595,0.340522,0,0.5,0.295261,0
5218,5184,0.572174,0.5,0.5,0.536087,0
5218,4334,0.518419,0.5,0.5,0.5092095,0
5218,4287,0.481293,0.5,0.5,0.4906465,0
5218,4448,0.250524,0.5,0.5,0.375262,0
5218,4289,0.550207,0.5,0.5,0.5251035,0
5218,4297,0.497671,0.5,0.5,0.4988355,0
5218,4382,0.642801,0.5,0.5,0.5714005,0
5218,4292,0.431242,0.5,0.5,0.465621,0
5218,4336,0.45798,0.5,0.5,0.47899,0
5218,4291,0.229388,0.5,0.5,0.364694,0
4683,4380,0.305865,0.5,0.5,0.4029325,0
5244,4297,0.535673,0.5,0.5,0.5178365,0
5100,4385,0.411974,0.5,0.5,0.45598700000000003,0
5100,5184,0.408932,0.5,0.5,0.45446600000000004,0
5100,4334,0.432103,0.5,0.5,0.4660515,0
5100,4993,0.563891,0.5,0.5,0.5319455,0
5100,4448,0.154417,0.5,0.5,0.3272085,0
5100,4289,0.431953,0.5,0.5,0.4659765,0
5100,4595,0.482537,0.5,0.5,0.4912685,0
5100,4297,0.473723,0.5,0.5,0.4868615,0
5100,4333,0.504397,0.5,0.5,0.5021985,0
5100,4292,0.458799,0.5,0.5,0.4793995,0
4589,5184,0.415318,0.5,0.5,0.45765900000000004,0
4589,4448,0.130955,0.5,0.5,0.31547749999999997,0
4589,4297,0.348609,0.5,0.5,0.4243045,0
4589,4292,0.384581,0.5,0.5,0.44229050000000003,0
4589,4336,0.45495,0.5,0.5,0.477475,0
4589,4520,0.119373,0.5,0.5,0.3096865,0
4589,4291,0.227994,0.5,0.5,0.363997,0
4589,4447,0.419248,0.5,0.5,0.45962400000000003,0
4589,4772,0.105338,0.5,0.5,0.30266899999999997,0
4589,4386,0.270306,0.5,0.5,0.38515299999999997,0
4510,4291,0.289579,0.5,0.5,0.3947895,0
5286,4288,0.514503,0.5,0.5,0.5072515,0
5286,4515,0.25303,0.5,0.5,0.376515,0
5286,5184,0.465688,0.5,0.5,0.482844,0
5286,4334,0.660838,0.5,0.5,0.580419,0
5286,4993,0.513618,0.5,0.5,0.5068090000000001,0
5286,4448,0.556924,0.5,0.5,0.528462,0
5286,4289,0.590905,0.5,0.5,0.5454525,0
5286,4595,0.54027,0.5,0.5,0.520135,0
5286,4327,0.627453,0.5,0.5,0.5637265,0
5286,4333,0.216677,0.5,0.5,0.3583385,0
5284,4396,0.317178,0,0.5,0.283589,0
4982,4288,0.505354,0.5,0.5,0.502677,0
4982,4385,0.527115,0.5,0.5,0.5135575,0
4982,4515,0.470069,0.5,0.5,0.48503450000000004,0
4982,5184,0.510481,0.5,0.5,0.5052405,0
4982,4334,0.527115,0.5,0.5,0.5135575,0
4982,4287,0.441329,0.5,0.5,0.47066450000000004,0
4982,4448,0.0,0.5,0.5,0.25,0
4982,4329,0.664003,0.5,0.5,0.5820015000000001,0
4982,4289,0.664003,0.5,0.5,0.5820015000000001,0
4982,4595,0.527115,0.5,0.5,0.5135575,0
4734,4336,0.494748,0.5,0,0.372374,0
4748,4288,0.388593,0.5,0,0.3192965,0
4748,4334,0.278203,0.5,0,0.2641015,0
4748,4993,0.279861,0.5,0,0.2649305,0
4748,4287,0.292776,0.5,0,0.27138799999999996,0
4748,4448,0.352407,0.5,0,0.3012035,0
4748,4329,0.212434,0.5,0,0.231217,0
4748,4289,0.300952,0.5,0,0.275476,0
4748,4595,0.285337,0.5,0,0.2676685,0
4748,4297,0.36626,0.5,0,0.30813,0
4748,4333,0.291836,0.5,0,0.270918,0
4605,4595,0.376444,0,0.5,0.313222,0
4516,4292,0.488492,0.5,0,0.36924599999999996,0
4453,5184,0.454352,0,0.5,0.352176,0
4453,4334,0.461193,0,0.5,0.3555965,0
4453,4993,0.439911,0,0.5,0.34495549999999997,0
4453,4287,0.411837,0,0.5,0.3309185,0
4453,4448,0.215482,0,0.5,0.232741,0
4453,4289,0.48683,0,0.5,0.368415,0
4453,4327,0.483678,0,0.5,0.366839,0
4453,4297,0.494927,0,0.5,0.3724635,0
4453,4333,0.33069,0,0.5,0.29034499999999996,0
4453,4292,0.320381,0,0.5,0.2851905,0
4701,4385,0.468599,0.5,0.5,0.4842995,0
4701,5184,0.221142,0.5,0.5,0.360571,0
4701,4334,0.447375,0.5,0.5,0.47368750000000004,0
4701,4287,0.42422,0.5,0.5,0.46211,0
4701,4448,0.454949,0.5,0.5,0.4774745,0
4701,4329,0.543,0.5,0.5,0.5215000000000001,0
4701,4289,0.463866,0.5,0.5,0.481933,0
4701,4595,0.468599,0.5,0.5,0.4842995,0
4701,4327,0.532889,0.5,0.5,0.5164445,0
4701,4297,0.543,0.5,0.5,0.5215000000000001,0
4965,4385,0.436203,0.5,0.5,0.4681015,0
4965,4515,0.150093,0.5,0.5,0.3250465,0
4965,5184,0.431622,0.5,0.5,0.465811,0
4965,4993,0.450438,0.5,0.5,0.475219,0
4965,4287,0.507311,0.5,0.5,0.5036555,0
4965,4329,0.456143,0.5,0.5,0.4780715,0
4965,4289,0.431622,0.5,0.5,0.465811,0
4965,4327,0.520301,0.5,0.5,0.5101505,0
4965,4297,0.554743,0.5,0.5,0.5273715,0
4965,4336,0.438294,0.5,0.5,0.469147,0
4381,4385,0.462433,0,0.5,0.3562165,0
4381,4515,0.268516,0,0.5,0.259258,0
4381,5184,0.499937,0,0.5,0.37496850000000004,0
4381,4334,0.538922,0,0.5,0.394461,0
4381,4993,0.40926,0,0.5,0.32963,0
4381,4287,0.388592,0,0.5,0.319296,0
4381,4448,0.182231,0,0.5,0.21611550000000002,0
4381,4329,0.420128,0,0.5,0.33506400000000003,0
4381,4289,0.42092,0,0.5,0.33546,0
4381,4327,0.464312,0,0.5,0.35715600000000003,0
4503,5184,0.699933,0.5,0.5,0.5999665000000001,0
4503,4287,0.529506,0.5,0.5,0.514753,0
4503,4448,0.084633,0.5,0.5,0.2923165,0
4503,4329,0.627939,0.5,0.5,0.5639695,0
